library,P1L1,P2L1,P1H1,P2H1,P3L1,P3H1,P1L2,P2L2,P1H2,P2H2,P3L2,P3H2
OG0030194:,2,26,20.88,19,1,8.39,66.27,47.99,36.64,85.07,37.36,28.31
OG0030195:,51,98,172.27,22,100,146,324,208,82,358,163,328
OG0030196:,6,17,12,4,11,11,41.99,35,48.98,70,29,52
OG0030197:,15,227.01,50,119,167,123.97,38,92.6,23,24,95.07,10
OG0030198:,0,2.45,3,10,4,42,10,482.95,1,1,0,13.8
OG0030199:,1,15.86,6.19,10.43,99.51,125.04,12.2,1782.53,11.74,12.88,1,87.42
OG0030200:,0,14.15,6.81,8.26,116.16,86.47,10.81,1649.89,12.52,9.12,0,79.3
OG0030201:,27,67,195.98,21,162,300.01,534.83,267,102,346.11,159.34,296.95
OG0030202:,2.34,25.01,20.98,58.8,17,28.16,69.2,137.01,38.01,118.9,110.03,163.17
OG0030203:,66.7,45.67,140.46,34.35,140.18,185.67,608.29,783.28,146.37,683.94,330.8,491.42
OG0030204:,9,4,12.19,16.59,33.01,50.24,68.81,30.73,7.3,55.93,21.59,35.1
OG0030205:,325.38,529.63,750.73,436.23,478.5,640.55,1539.18,1391.44,795.47,2184.49,1168.38,1134.69
OG0030206:,83.95,108.6,189.3,122.04,81.21,130.78,253.99,247.67,161.16,272.81,220.78,174.59
OG0030207:,94.6,157.33,82.6,86.04,76.98,86.41,232.7,219.04,60.04,325.49,259.78,184.04
OG0030208:,3.67,13,48,22,16,30.13,223.09,212.2,66.03,223,265.98,157
OG0030209:,265.35,324.06,503.58,227.06,459.07,592.71,2593.3,2338.69,617.2,2629.45,2094.26,1875.61
OG0030210:,367.94,538.74,736.12,473.23,666.01,602.75,960.03,945.61,390.6,899.05,665.55,864.61
OG0030211:,3,2,5,0,73,30,2,663.63,12,1,1,41
OG0030212:,11,10.05,27.79,4,28,12.12,163.7,62.67,49.09,109.89,101.65,106.87
OG0030213:,43.71,72.53,110.41,86.05,78.53,45.61,209.35,326.15,113.84,237.02,112.6,214.54
OG0030214:,0,9.38,16.96,6.72,0,4.7,30.38,83.25,21.28,44.03,22.74,45.19
OG0030215:,4,1,1,19,41,12,46.44,22.33,4,24.18,6,5.13
OG0030216:,7.57,31.7,38.9,45.36,28.91,54.12,86.74,79.36,45.75,91.82,40.75,78.02
OG0030217:,0,1,8,1,17,51.45,10,282.96,1,0,0,8
OG0030218:,0,14.69,3.53,8.97,166.19,94.39,13.54,941.02,1,2.01,0,35.23
OG0030219:,0,13.31,8.99,9.02,107.82,98.62,13.44,963.7,1,4.99,0,26.77
OG0030220:,3,8,8,4,88,87.23,8,1433.02,0,7,3,58.61
OG0030221:,140.65,323.35,248.59,228.53,328.72,150.19,519.57,531.72,296.08,671.82,452.48,387.5
OG0030222:,330.35,985.65,654.32,523.6,734.27,438.81,652.16,683.28,469.92,870.19,672.51,633.5
OG0030223:,23,19,34,16,60,53,156,191,55,247.01,157,206
OG0030224:,16,40,53,33,15,48.28,202,243.99,169,270.29,151,204.16
OG0030225:,0,4,5,0,11.16,17,2,629.81,6,1,0,75
OG0030226:,1,6,5,2,20,60,4,309,0,4,0,24
OG0030227:,0,4,1,1,8,15,2,295,0,3,1,569
OG0030228:,0,2,2,0,3,8,3,339,0,0,0,16
OG0030229:,29,24,52.54,63,39,84,503,500,156,415.96,570,374
OG0030230:,195.06,244.55,571.01,190.89,429.27,568.87,915.91,846.06,208.82,1093.67,486.99,923.33
OG0030231:,90,46,71,35,32,90,428,480.04,120,161,164,519
OG0030232:,27,38,91,48.45,75,144,1142,843,297,499,1397.25,672.49
OG0030233:,40,0,267,0,0,0,369,0,57,0,0,0
OG0030234:,4,1,2,5,81,22,74,93,11,8,24,19
OG0030235:,0,0,5,3,13,42,3,276,0,1,0,16
OG0030236:,1,7,4,0,17,11,58,163,12,1,0,172
OG0030237:,1,3,0,1,6,9.88,1,265,1,4,0,333
OG0030238:,0,0,0,0,4,2,0,147.6,0,1,0,6
OG0030239:,209.54,221.36,440.2,181.59,3700.4,444.59,913.52,947.79,360.18,1150.29,621.63,654.72
OG0030240:,0,68,3,1,1,180.17,8,2,30,2,0,10
OG0030241:,0,0,0,1,1,10,0,43,0,0,0,9
OG0030242:,0,4,7,11,6,12,54,84,15,5,22,40
OG0030243:,0,0,2,0,1,2,2,1,72,0,0,0
OG0030244:,1,2,1,0,4,2,6,17.08,133,3,0,48
OG0030245:,1,0,2,3,6,6,10,97,2,6,9,29
OG0030246:,0,32,3,0,0,165,1,0.99,0,1,0,0
OG0030247:,0,2,2,13,7,16.46,63,70,10,74,63,104
OG0030248:,1.09,0,4.99,0,14,0,5.84,17,3,3,1.82,48.99
OG0030249:,80.51,128.41,164.48,85.53,139.29,116.92,340.63,328.86,115.38,279.21,208.42,274.29
OG0030250:,113,54,234,50.98,134,284,1212.69,1590.84,420.68,1310.98,971.61,936
OG0030251:,76,326.85,205.99,94.97,99.99,258.28,1566.86,778.16,619.01,1363.81,1085.93,746.69
OG0030252:,310.31,772.39,637.62,718.73,366.15,343.47,728.48,868.94,625.67,586.42,565.12,736.13
OG0030253:,320.13,859.91,612.11,733.24,396.47,327.34,615.85,637.69,385.34,415.83,370.37,511.88
OG0030254:,10.56,6.07,37.48,18.58,11.16,30.88,180.25,212.7,55.84,271.46,181.74,214.12
OG0030255:,21.12,12.09,48.17,33.55,36.21,88.93,260.36,378.52,95.48,329.34,218.67,288.38
OG0030256:,33.07,151.9,87.41,398.37,91.97,133.05,184.58,269.25,47.45,133.33,76.79,163.86
OG0030257:,261,176,414,81,256,267,544,415.99,154,760,633,411
OG0030258:,180,417,667.02,197,540.68,886.89,2593.1,2834.75,535.61,4154.71,1507.42,2506.72
OG0030259:,32.02,10.13,72.56,30.26,28.96,63.82,326,358.98,125.74,304,302,268
OG0030260:,7.12,2,11.85,14.61,10.82,11.94,46.86,72.2,41.93,94.03,45.21,53.95
OG0030261:,10.57,55,46,17,47,33,178,356.99,57,154,79,140
OG0030262:,1,6.98,20,4,110,59,16.37,1099.56,54.82,8,0,48.16
OG0030263:,61,76,116.07,77.96,129,107.01,504,381.78,74,524.67,286,272
OG0030264:,14.71,22.58,54.74,5.46,12.99,30.93,132.4,287.38,60.37,161.55,144.17,136.73
OG0030265:,97.83,165.42,222.26,47.53,154.01,152.29,377.59,623.9,122.63,460.46,317.82,421.28
OG0030266:,30.41,95.53,156.26,41.65,143.28,77.17,74.87,476.63,39.36,67.69,67.33,149.42
OG0030267:,97.13,350.85,273.38,123.79,264.22,261.87,113.12,833.33,99.48,191.85,241.74,526.63
OG0030268:,51.17,192.53,278.31,135.46,123.47,140.31,860.25,1032.01,381.25,1121.79,799.3,1020.68
OG0030269:,3.39,97.19,27.02,24.62,11.98,19,91.32,84.83,66,62.81,48.76,64
OG0030270:,43,133.97,255.31,246.97,83.68,160.93,594,559.01,977.85,822.14,538,396.03
OG0030271:,16.39,4.26,24.06,3.06,29.97,15.94,48,176.45,38.11,33.89,116.06,54.39
OG0030272:,200,16,53,349,1386,344,381,1212.33,127,153,0,73
OG0030273:,29.49,74.09,85.98,60.11,89.32,61.42,166.7,285.86,97.21,215.5,112.94,99.08
OG0030274:,194.16,209.57,312.24,146.89,243.24,258.64,650.01,570.4,153.56,561.22,510.27,346.13
OG0030275:,707,1560,1125.92,627.02,1520.03,910,2631.6,2589.96,1331.57,2368.83,2318,2126.93
OG0030276:,0,3.3,3.06,0,13.85,7.51,102.32,92.17,45.62,101.13,66.66,139.78
OG0030277:,260.61,333.47,446.18,592.48,444.43,344.82,1387.87,1134.54,986.41,1103.42,1097.43,829.95
OG0030278:,2,2,13.17,8.07,5.02,9.99,116.4,76.15,135.01,79.45,95.96,66.45
OG0030279:,171.88,301.29,455.6,252.51,291.09,431.86,1974.91,2453.29,1383.56,2198.94,1408.62,2121.55
OG0030280:,211.77,683.25,633.03,467.68,305.63,406.72,529.48,1187.46,724.76,864.88,378.03,949.49
OG0030281:,8,54,41,40,41,60,162,136.18,32.18,297.08,86.01,236
OG0030282:,2,459,6.26,4,46.86,544.93,25.82,11.95,68,7,0,147
OG0030283:,9.58,24.14,39.97,9.29,48.14,34.39,222.28,315.78,78.83,250.82,233.14,215.56
OG0030284:,56.89,138.56,165.56,86.72,107.3,175.72,767.3,949.32,382.47,900.59,932.8,776.5
OG0030285:,801.21,707.1,1787.86,471.68,1982.21,1477.69,4528.63,6336.59,1341.08,5165.85,7256.51,3666.79
OG0030286:,0,15,10,9,99.86,71.36,11,2272.84,16.25,13,2,55.01
OG0030287:,21.98,33.73,55.47,17.33,72.11,67.99,241.14,755.52,145.01,251.27,254.98,291.49
OG0030288:,81,132,262,41,248,210.65,1001,1169.61,539.05,1366.92,905,903.51
OG0030289:,165.3,323.55,294.68,253.37,228.85,445.8,523.45,675.03,104.99,735.64,159.25,533.36
OG0030290:,4.33,0,17.94,14.22,4.18,12.41,54.47,40.59,6.77,38.2,19.34,0
OG0030291:,40,97.47,178.03,119,120,101,83,125,80,157.99,116,68
OG0030292:,4.92,2,10.84,20.18,7.01,4.21,86.36,93.68,9.94,37.69,41.54,16.47
OG0030293:,0,7,48,5,57,16,89.89,46.99,15,26,35,93
OG0030294:,0,0,1,3,0,4,67,69,4,13,23,29
OG0030295:,58.51,95.69,157.84,134.38,63.69,121.77,526.14,803.29,198.81,532.74,398.61,376.9
OG0030296:,30.62,34.03,33.94,15.08,61.01,84.6,156.8,542.9,50.72,834.04,202.54,268.85
OG0030297:,227.16,70.15,268.52,153.93,283.24,272.33,403.27,422.71,62.53,462.43,118.11,231.59
OG0030298:,71.8,61.51,144.23,41.71,38.86,129.64,457.46,533.03,196.76,369.68,386.72,413.71
OG0030299:,111.7,130.96,258.29,75.38,67.14,212.44,453.25,419.41,178.06,312.39,303.73,469.17
OG0030300:,29.68,34.75,74.97,32.44,37.28,90.84,408.05,347.81,187.51,345.44,368.93,333.45
OG0030301:,17.99,46.18,54.57,13.62,32.56,97.07,377.57,309.42,148.53,310.28,301.92,288.85
OG0030302:,18.87,24,49.91,77,40,11,74.08,174,4,92.07,10,75
OG0030303:,31,98,75,51,130,165.38,596.78,705.92,277,659,478.98,480
OG0030304:,97.24,121.58,164.67,107.91,53.72,158.04,683.87,600.22,289.31,604.16,462.76,531
OG0030305:,20.03,92,61,56.76,47,96.41,26.61,38.73,11.66,24.76,18.03,55.09
OG0030306:,32,83.38,92.63,43.49,85.31,120.13,461.59,846.46,347.05,911.72,583.86,947.45
OG0030307:,0,26.63,5.37,17.51,14.69,8.87,9.4,55.53,11.95,33.27,37.79,29.56
OG0030308:,797.87,866.97,1130.14,1525.54,900.75,785.22,1445.79,1243.92,1700.3,1390.55,1134.98,990.57
OG0030309:,72.97,40,145.56,100.93,162.24,116.09,363.69,220.71,119.79,451.37,183.59,197.18
OG0030310:,111,146,156,95,140.59,285,935.14,1715.22,231.98,1302.95,845,725.26
OG0030311:,126.1,86.3,134.52,55.06,307.75,211.47,258.77,295.78,50.8,206.51,57.16,202.36
OG0030312:,55.3,28.17,105.5,42,82.32,140.62,455.17,422.53,239.01,462.87,319.13,412.03
OG0030313:,27.1,28.63,12.99,1.26,30.92,45.05,357.92,115.9,33.23,224.41,124.68,129.44
OG0030314:,35.61,16.59,21.61,4.74,83.19,67.18,576.65,165.34,36.8,331.03,143.71,189.98
OG0030315:,70.15,54.47,20.2,5.46,101.04,32.48,135.35,72.5,17.97,98.55,62.6,76
OG0030316:,25.41,84.29,44.57,10.8,41.94,2.5,7.11,6.54,1,3,1,19.24
OG0030317:,495.01,2520.72,1018,1057.99,427.7,433.96,276.05,319,170.17,361.91,189.01,241
OG0030318:,2185.13,2726.01,4401.49,1043.32,4188.02,3688.74,5049.06,5560.57,1647.36,5625.5,4262.95,4320.58
OG0030319:,4365.17,10203.78,15305,7206.04,7611.44,9449.69,10846.19,11530.1,8445.92,13651.85,10172.24,13443.19
OG0030320:,25,32,44,40,117,60,399,287,157,451,247.8,375
OG0030321:,260,342,617.97,254,518,351,1050,971,370,825.2,593,848
OG0030322:,112.62,311.11,248.47,198.16,244.55,259.86,79.15,215.49,31,160.56,32.88,133.75
